,Date,Adj Close,Retorno
0,2018-01-02,155.5460205078125,0.0
1,2018-01-03,157.0574188232422,0.009669823823111656
2,2018-01-04,157.3321990966797,0.0017480242841569904
3,2018-01-05,158.9123077392578,0.009993038662465814
4,2018-01-08,159.53060913085938,0.0038832841670446427
5,2018-01-09,159.54043579101562,6.159543660100297e-05
6,2018-01-10,159.16748046875,-0.0023404218940230592
7,2018-01-11,160.2568359375,0.006820768714998593
8,2018-01-12,161.43458557128906,0.007322264861169714
9,2018-01-16,160.9733123779297,-0.002861428091723184
10,2018-01-17,162.71043395996094,0.010733552607105068
11,2018-01-18,162.73989868164062,0.00018107046639670443
12,2018-01-19,163.25021362304688,0.003130864029302849
13,2018-01-22,164.99713134765625,0.010644011258141184
14,2018-01-23,166.36131286621094,0.008233918583933075
15,2018-01-24,165.28175354003906,-0.006510391735181642
16,2018-01-25,165.22286987304688,-0.0003563258329473129
17,2018-01-26,167.75491333007812,0.01520877602747106
18,2018-01-29,166.94036865234375,-0.00486739030832517
19,2018-01-30,165.56637573242188,-0.008264498471972637
20,2018-01-31,166.2533721923828,0.004140786953562348
21,2018-02-01,164.84010314941406,-0.008537030969027803
22,2018-02-02,161.55233764648438,-0.020146769948037324
23,2018-02-05,155.18289184570312,-0.040224793557063876
24,2018-02-06,159.29510498046875,0.026154119415382482
25,2018-02-07,157.23410034179688,-0.013022708370935554
26,2018-02-08,150.59962463378906,-0.04311095687335609
27,2018-02-09,153.20042419433594,0.01712220330402303
28,2018-02-12,155.91897583007812,0.01758946042224263
29,2018-02-13,156.72372436523438,0.005148051190504432
30,2018-02-14,159.658203125,0.018550761962067952
31,2018-02-15,162.62208557128906,0.0183937157416727
32,2018-02-16,161.89584350585938,-0.004475828376556024
33,2018-02-20,162.2197265625,0.0019985659089352126
34,2018-02-21,161.75845336914062,-0.0028475590865184586
35,2018-02-22,161.7388458251953,-0.00012122230397615397
36,2018-02-23,165.04620361328125,0.02024248494687786
37,2018-02-26,167.23477172851562,0.013173187311928736
38,2018-02-27,165.1639862060547,-0.012459807765204722
39,2018-02-28,164.10406494140625,-0.006438067234174838
40,2018-03-01,161.42474365234375,-0.016461718431183492
41,2018-03-02,162.90670776367188,0.009138641464881303
42,2018-03-05,164.71255493164062,0.011024171424760532
43,2018-03-06,165.40931701660156,0.004221247840855646
44,2018-03-07,165.79208374023438,0.002311384512076131
45,2018-03-08,166.70484924316406,0.005490383250329245
46,2018-03-09,169.94351196289062,0.01924122028623554
47,2018-03-12,170.84645080566406,0.005299105339563681
48,2018-03-13,168.52047729492188,-0.013707935219065881
49,2018-03-14,168.49099731445312,-0.00017494941724560675
50,2018-03-15,168.34381103515625,-0.0008739375208044464
51,2018-03-16,167.8433074951172,-0.002977531750788742
52,2018-03-19,164.2621612548828,-0.02156715494317396
53,2018-03-20,164.80282592773438,0.0032860691986709156
54,2018-03-21,164.085205078125,-0.004363928880422918
55,2018-03-22,160.03515625,-0.02499231840769589
56,2018-03-23,155.81802368164062,-0.026704706179761395
57,2018-03-26,161.6079864501953,0.03648475448828581
58,2018-03-27,156.37835693359375,-0.032895130210608414
59,2018-03-28,154.5794219970703,-0.011570413269303081
