,Date,Adj Close,Retorno
0,2019-01-02,155.21400451660156,0.0
1,2019-01-03,139.7535400390625,-0.10492439602352377
2,2019-01-04,145.71951293945312,0.04180318675145589
3,2019-01-07,145.39520263671875,-0.0022280593837766816
4,2019-01-08,148.1668701171875,0.018883569094586328
5,2019-01-09,150.6829833984375,0.01683904278843862
6,2019-01-10,151.1646270751953,0.00319130626725439
7,2019-01-11,149.6804656982422,-0.009866695206609322
8,2019-01-14,147.42971801757812,-0.015151219046400044
9,2019-01-15,150.44712829589844,0.020260141255205255
10,2019-01-16,152.2850799560547,0.012142574807868733
11,2019-01-17,153.18930053710938,0.005920124761435552
12,2019-01-18,154.1328582763672,0.006140531536837912
13,2019-01-22,150.6731719970703,-0.02270187936458523
14,2019-01-23,151.2825469970703,0.004036193315362979
15,2019-01-24,150.08343505859375,-0.007957887339513192
16,2019-01-25,155.05674743652344,0.03259978923054252
17,2019-01-28,153.62176513671875,-0.00929765162621532
18,2019-01-29,152.02951049804688,-0.010418860768449001
19,2019-01-30,162.4184112548828,0.06610114108232779
20,2019-01-31,163.58799743652344,0.007175265077073334
21,2019-02-01,163.66664123535156,0.0004806275667244009
22,2019-02-04,168.31558227539062,0.028008999475870766
23,2019-02-05,171.1953887939453,0.016964845512640103
24,2019-02-06,171.25436401367188,0.00034443137906325916
25,2019-02-07,168.0109100341797,-0.019121042134810473
26,2019-02-08,168.2083282470703,0.0011743422927716907
27,2019-02-11,167.240966796875,-0.005767572900491125
28,2019-02-12,168.68211364746094,0.00858027194935751
29,2019-02-13,167.9812774658203,-0.004163429778861527
30,2019-02-14,168.59329223632812,0.003636730164026325
31,2019-02-15,168.21820068359375,-0.0022273094338247645
32,2019-02-19,168.72158813476562,0.0029879987012710885
33,2019-02-20,169.80738830566406,0.006414835773961514
34,2019-02-21,168.8499298095703,-0.005654453608014087
35,2019-02-22,170.7352294921875,0.011103659868619609
36,2019-02-25,171.9789581298828,0.007258141872407364
37,2019-02-26,172.07766723632812,0.0005737957177744946
38,2019-02-27,172.61068725585938,0.003092767350304726
39,2019-02-28,170.9129180908203,-0.00988452008415841
40,2019-03-01,172.70938110351562,0.010456128046663515
41,2019-03-04,173.57803344726562,0.005016954871793544
42,2019-03-05,173.2621612548828,-0.0018214283380979523
43,2019-03-06,172.26522827148438,-0.0057705164916610485
44,2019-03-07,170.2713165283203,-0.011642169541532077
45,2019-03-08,170.676025390625,0.0023740267344818378
46,2019-03-11,176.58860778808594,0.03405560638672078
47,2019-03-12,178.57266235351562,0.01117281286899452
48,2019-03-13,179.36231994628906,0.004412303423459107
49,2019-03-14,181.3562164306641,0.011055249957240498
50,2019-03-15,183.71533203125,0.012924307297430992
51,2019-03-18,185.5908050537109,0.010156826313412637
52,2019-03-19,184.12005615234372,-0.007956253462518603
53,2019-03-20,185.7289886474609,0.008700536974861173
54,2019-03-21,192.5694274902344,0.0361681900910229
55,2019-03-22,188.58164978027344,-0.02092568255537053
56,2019-03-25,186.30148315429688,-0.012164829753200657
57,2019-03-26,184.37667846679688,-0.010385408081814873
58,2019-03-27,186.03497314453125,0.00895385309561103
59,2019-03-28,186.28173828125,0.0013255659242741302
60,2019-03-29,187.4958648681641,0.006496541509553033
61,2019-04-01,188.7692108154297,0.006768370973768256
62,2019-04-02,191.51329040527344,0.014432045702056584
63,2019-04-03,192.82611083984372,0.006831594867276358
64,2019-04-04,193.16168212890625,0.00173876676786211
65,2019-04-05,194.4547576904297,0.006671958283797075
66,2019-04-08,197.51470947265625,0.015613532184791445
67,2019-04-09,196.92247009277344,-0.003002961463177023
68,2019-04-10,198.02798461914062,0.00559825872059605
69,2019-04-11,196.37957763671875,-0.008358950173842139
70,2019-04-12,196.3006134033203,-0.0004021808905294577
71,2019-04-15,196.6559600830078,0.0018085803904250852
72,2019-04-16,196.6757049560547,0.00010039808547634976
73,2019-04-17,200.50558471679688,0.019285895728506475
74,2019-04-18,201.2261505126953,0.003587302199154152
75,2019-04-22,201.8874969482422,0.0032811939415253732
76,2019-04-23,204.7993621826172,0.014320182369313095
77,2019-04-24,204.48350524902344,-0.001543465517044318
78,2019-04-25,202.6278076171875,-0.009116477117915522
79,2019-04-26,201.66046142578125,-0.00478543708303647
80,2019-04-29,201.96646118164062,0.0015162507620036791
81,2019-04-30,198.07736206054688,-0.019443977999973328
82,2019-05-01,207.80010986328125,0.04791893550035464
83,2019-05-02,206.4477996826172,-0.006529012957486202
84,2019-05-03,209.01422119140625,0.012354699223228849
85,2019-05-06,205.78646850585938,-0.01556322309005953
86,2019-05-07,200.23907470703125,-0.027327044344783502
87,2019-05-08,200.27853393554688,0.0001970411676888162
88,2019-05-09,198.126708984375,-0.010802296977804104
89,2019-05-10,195.3819732666016,-0.013950290574624269
90,2019-05-13,184.0264892578125,-0.05987676920342988
91,2019-05-14,186.93966674804688,0.015706216479930646
92,2019-05-15,189.17906188964844,0.01190805686372265
93,2019-05-16,188.3467254638672,-0.004409435340653189
94,2019-05-17,187.27658081054688,-0.005697982690685777
95,2019-05-20,181.42047119140625,-0.03176918349312974
96,2019-05-21,184.8984680175781,0.01898947046994337
97,2019-05-22,181.11328125,-0.02068415413929614
98,2019-05-23,178.02174377441406,-0.01721699988708636
99,2019-05-24,177.33804321289062,-0.0038479390756522847
100,2019-05-28,176.6047821044922,-0.00414339325440416
101,2019-05-29,175.7625274658203,-0.004780558354030795
102,2019-05-30,176.6741485595703,0.005173259134907404
103,2019-05-31,173.47360229492188,-0.018281627663358613
104,2019-06-03,171.7197265625,-0.010161788645143943
105,2019-06-04,178.00192260742188,0.03593070038904855
106,2019-06-05,180.87545776367188,0.01601436437827175
107,2019-06-06,183.53103637695312,0.014575072984728266
108,2019-06-07,188.41607666015625,0.02626890233066259
109,2019-06-10,190.8239288330078,0.012698473228805796
110,2019-06-11,193.03358459472656,0.011513022888968827
111,2019-06-12,192.41925048828125,-0.003187599471098146
112,2019-06-13,192.3795928955078,-0.00020612116484031162
113,2019-06-14,190.9824676513672,-0.0072888351423126
114,2019-06-17,192.1219787597656,0.005948844914546392
115,2019-06-18,196.6403961181641,0.02324618390221911
116,2019-06-19,196.0656890869141,-0.0029269087655361403
117,2019-06-20,197.6411895751953,0.008003461374960885
118,2019-06-21,196.9673767089844,-0.003415098295710628
119,2019-06-24,196.7692108154297,-0.0010065912925840692
120,2019-06-25,193.7866668701172,-0.015273624579986489
121,2019-06-26,197.97808837890625,0.021398461127601465
122,2019-06-27,197.91864013671875,-0.00030032196960672053
123,2019-06-28,196.1152191162109,-0.009153698701561908
124,2019-07-01,199.71214294433597,0.018174705357167475
125,2019-07-02,200.88136291503903,0.005837455044990669
126,2019-07-03,202.54605102539062,0.008252773614631614
127,2019-07-05,202.36767578125,-0.0008810531422875911
128,2019-07-08,198.19607543945312,-0.020829399333070597
129,2019-07-09,199.40496826171875,0.0060809525860987534
130,2019-07-10,201.37681579589844,0.009840085170084834
131,2019-07-11,199.91030883789062,-0.007309048293078213
132,2019-07-12,201.44618225097656,0.007653449958822556
133,2019-07-15,203.33876037597656,0.009351098406789049
134,2019-07-16,202.63522338867188,-0.0034659250085846693
135,2019-07-17,201.49571228027344,-0.005639331353886945
136,2019-07-18,203.7846527099609,0.011295710155784455
137,2019-07-19,200.74264526367188,-0.015040096449820517
138,2019-07-22,205.33042907714844,0.022596814800372123
139,2019-07-23,206.9356384277344,0.007787288787556079
140,2019-07-24,206.7672119140625,-0.000814239122781224
141,2019-07-25,205.13226318359372,-0.007938622968695519
142,2019-07-26,205.8456878662109,0.003471842698186123
143,2019-07-29,207.7679901123047,0.009295224936652247
144,2019-07-30,206.87619018554688,-0.0043015257139602525
145,2019-07-31,211.0973663330078,0.020198979577579657
146,2019-08-01,206.5293731689453,-0.02187683362071624
147,2019-08-02,202.15960693359372,-0.0213851264895899
148,2019-08-05,191.5769805908203,-0.053767803479984444
149,2019-08-06,195.20361328125,0.018753469204981776
150,2019-08-07,197.2250061035156,0.010302055458306647
151,2019-08-08,201.57498168945312,0.02181618980557154
152,2019-08-09,199.91392517089844,-0.00827452996869571
153,2019-08-12,199.4066467285156,-0.0025407091493026
154,2019-08-13,207.8512115478516,0.04147630401882285
155,2019-08-14,201.6645050048828,-0.03021704431328498
156,2019-08-15,200.659912109375,-0.004993954831560288
157,2019-08-16,205.39442443847656,0.023320656740917656
158,2019-08-19,209.22381591796875,0.018472416300695294
159,2019-08-20,209.2337646484375,4.7549529188728457e-05
160,2019-08-21,211.5015563964844,0.010780239247409895
161,2019-08-22,211.3225250244141,-0.0008468362642339855
162,2019-08-23,201.5550994873047,-0.047322730449494976
163,2019-08-26,205.3844757080078,0.01882092326500384
164,2019-08-27,203.06695556640625,-0.011347958823065163
165,2019-08-28,204.42962646484372,0.0066880363559249645
166,2019-08-29,207.89097595214844,0.016789996816322983
167,2019-08-30,207.6224365234375,-0.00129256701726721
168,2019-09-03,204.59869384765625,-0.014670751625223133
169,2019-09-04,208.07003784179688,0.016824273851133498
170,2019-09-05,212.13812255859372,0.019362840609836063
171,2019-09-06,212.11822509765625,-9.379923747498964e-05
172,2019-09-09,213.0233612060547,0.004258051929726392
173,2019-09-10,215.5398101806641,0.01174378978050683
174,2019-09-11,222.39292907714844,0.031300141653560765
175,2019-09-12,221.8955993652344,-0.002238770023522463
176,2019-09-13,217.57884216308597,-0.019645720581641157
177,2019-09-16,218.7226867675781,0.00524337940295716
178,2019-09-17,219.51840209960938,0.003631408494905841
179,2019-09-18,221.57733154296875,0.009335589713665549
180,2019-09-19,219.7770233154297,-0.008158153160784387
181,2019-09-20,216.5642852783203,-0.014726068939060255
182,2019-09-23,217.5489959716797,0.004536660935174908
183,2019-09-24,216.5145568847656,-0.0047663114695897235
184,2019-09-25,219.8466339111328,0.015272402141210506
185,2019-09-26,218.71273803710938,-0.005171014340089819
186,2019-09-27,217.6484832763672,-0.004877870988373445
187,2019-09-30,222.77088928222656,0.023262541660735714
188,2019-10-01,223.3875732421875,0.0027644184947073214
189,2019-10-02,217.7877197265625,-0.02538743384145814
190,2019-10-03,219.63775634765625,0.008458801571100238
191,2019-10-04,225.79461669921875,0.027646183195081164
192,2019-10-07,225.84434509277344,0.00022021303723818164
193,2019-10-08,223.19859313964844,-0.01178409610588016
194,2019-10-09,225.81451416015625,0.011652001131766454
195,2019-10-10,228.85812377929688,0.01338833625922664
196,2019-10-11,234.9453582763672,0.026250704394249702
197,2019-10-14,234.607177734375,-0.0014404377552228453
198,2019-10-15,234.0601348876953,-0.002334462337707066
199,2019-10-16,233.11520385742188,-0.004045300513585204
200,2019-10-17,234.0203399658203,0.003875265982735243
201,2019-10-18,235.1443023681641,0.004791343810492066
202,2019-10-21,239.2223358154297,0.017194016550437397
203,2019-10-22,238.67529296875,-0.002289373508727266
204,2019-10-23,241.87803649902344,0.013329596343194972
205,2019-10-24,242.27589416503903,0.0016435176103026805
206,2019-10-25,245.2598419189453,0.012241092472206283
207,2019-10-28,247.71661376953125,0.009967178599024074
208,2019-10-29,241.9874420166016,-0.023399574071065743
209,2019-10-30,241.9576110839844,-0.00012328231258429412
210,2019-10-31,247.42816162109372,0.022357733795649537
211,2019-11-01,254.45037841796875,0.027985556433547387
212,2019-11-04,256.12136840820307,0.00654558724296006
213,2019-11-05,255.7533721923828,-0.0014378372286447672
214,2019-11-06,255.86276245117188,0.0004276263121854029
215,2019-11-07,258.81573486328125,0.011475143535746746
216,2019-11-08,259.52407836914057,0.002733125755416843
217,2019-11-11,261.57919311523443,0.007887593547412308
218,2019-11-12,261.33975219726557,-0.0009157860385418104
219,2019-11-13,263.84381103515625,0.00953600984044467
220,2019-11-14,262.01815795898443,-0.006943496653867953
221,2019-11-15,265.13076782226557,0.011809361206838176
222,2019-11-18,266.46759033203125,0.005029456194576731
223,2019-11-19,265.65951538085943,-0.003037152453451597
224,2019-11-20,262.56686401367193,-0.011709701846412734
225,2019-11-21,261.3896484375,-0.0044935697107453265
226,2019-11-22,261.16018676757807,-0.0008782384730086079
227,2019-11-25,265.73931884765625,0.017381862467004794
228,2019-11-26,263.66424560546875,-0.00783932715412572
229,2019-11-27,267.20584106445307,0.013342804917472861
230,2019-11-29,266.61724853515625,-0.002205197861562702
231,2019-12-02,263.5345458984375,-0.011629640466221502
232,2019-12-03,258.83572387695307,-0.017990873647534045
233,2019-12-04,261.12026977539057,0.008787515202986818
234,2019-12-05,264.951171875,0.014564447010945614
235,2019-12-06,270.06903076171875,0.019132043875018212
236,2019-12-09,266.2880249023437,-0.014099072447399053
237,2019-12-10,267.84432983398443,0.005827429557647257
238,2019-12-11,270.12890625,0.008493322701628614
239,2019-12-12,270.8172607421875,0.0025450032026537173
240,2019-12-13,274.49853515625,0.013501645705364496
241,2019-12-16,279.19735717773443,0.01697298061938124
242,2019-12-17,279.74609375,0.0019634785867790328
243,2019-12-18,279.07766723632807,-0.0023922634616386773
244,2019-12-19,279.35699462890625,0.00100039426256604
245,2019-12-20,278.77838134765625,-0.002073380450115181
246,2019-12-23,283.32757568359375,0.016186605407832566
247,2019-12-24,283.596923828125,0.0009502082377084164
248,2019-12-26,289.2236022949219,0.01964615158516292
249,2019-12-27,289.11383056640625,-0.00037961136041531063
250,2019-12-30,290.82977294921875,0.0059176353696175354
251,2019-12-31,292.9547119140625,0.007279906899056776
