,Date,Adj Close,Retorno
0,2018-01-02,12.670000076293945,0.0
1,2018-01-03,12.640000343322756,-0.00237058447434757
2,2018-01-04,12.710000038146973,0.005522672322376465
3,2018-01-05,12.6899995803833,-0.0015748395431240958
4,2018-01-08,12.6899995803833,0.0
5,2018-01-09,12.630000114440918,-0.004739303236135584
6,2018-01-10,12.65999984741211,0.002372459239835756
7,2018-01-11,12.6899995803833,0.0023668439962998278
8,2018-01-12,12.859999656677244,0.01330744345295054
9,2018-01-16,12.859999656677244,0.0
10,2018-01-17,12.770000457763672,-0.0070229862212745076
11,2018-01-18,12.75,-0.0015674342868150504
12,2018-01-19,12.779999732971193,0.002350156450680707
13,2018-01-22,12.8100004196167,0.0023447206104898477
14,2018-01-23,12.880000114440918,0.005449580895766637
15,2018-01-24,13.050000190734865,0.013112418823028715
16,2018-01-25,12.9399995803833,-0.008464891739521807
17,2018-01-26,12.970000267028807,0.0023157622716620807
18,2018-01-29,12.880000114440918,-0.006963289355168989
19,2018-01-30,12.829999923706055,-0.0038895568803543057
20,2018-01-31,12.920000076293945,0.006990331578542008
21,2018-02-01,12.970000267028807,0.0038625146569812863
22,2018-02-02,12.800000190734865,-0.013193833089808482
23,2018-02-05,12.850000381469727,0.0038986552008557496
24,2018-02-06,12.6899995803833,-0.01252959236801443
25,2018-02-07,12.619999885559082,-0.005531400614725346
26,2018-02-08,12.649999618530273,0.0023743369729705144
27,2018-02-09,12.630000114440918,-0.0015822395943807521
28,2018-02-12,12.68000030517578,0.0039510276531316
29,2018-02-13,12.760000228881836,0.006289322777521811
30,2018-02-14,12.979999542236328,0.01709438015500453
31,2018-02-15,12.989999771118164,0.0007701370535628804
32,2018-02-16,12.949999809265135,-0.0030840396456737196
33,2018-02-20,12.770000457763672,-0.013997067525735485
34,2018-02-21,12.710000038146973,-0.004709617688551937
35,2018-02-22,12.789999961853027,0.006274524405490922
36,2018-02-23,12.770000457763672,-0.0015649067169389852
37,2018-02-26,12.789999961853027,0.0015649067169389852
38,2018-02-27,12.649999618530273,-0.01100642759036985
39,2018-02-28,12.65999984741211,0.0007902196454550037
40,2018-03-01,12.619999885559082,-0.003164556618425518
41,2018-03-02,12.68000030517578,0.0047431250317213625
42,2018-03-05,12.65999984741211,-0.0015785684132958444
43,2018-03-06,12.800000190734865,0.010997781163458509
44,2018-03-07,12.710000038146973,-0.007056097624034585
45,2018-03-08,12.6899995803833,-0.0015748395431240958
46,2018-03-09,12.699999809265135,0.0007877297864782307
47,2018-03-12,12.699999809265135,0.0
48,2018-03-13,12.729999542236328,0.002359398163822135
49,2018-03-14,12.720000267028807,-0.0007857977050678144
50,2018-03-15,12.640000343322756,-0.006309163024484921
51,2018-03-16,12.609999656677244,-0.002376293129723539
52,2018-03-19,12.640000343322756,0.002376293129723539
53,2018-03-20,12.579999923706055,-0.004758170672728657
54,2018-03-21,12.800000190734865,0.017336940619139707
55,2018-03-22,12.75,-0.003913914222297699
56,2018-03-23,12.93000030517578,0.014018944781479359
57,2018-03-26,12.989999771118164,0.004629596676744896
58,2018-03-27,12.90999984741211,-0.006177620023464669
59,2018-03-28,12.729999542236328,-0.014040816429320202
60,2018-03-29,12.729999542236328,0.0
61,2018-04-02,12.890000343322756,0.01249046697603573
62,2018-04-03,12.789999961853027,-0.007788230977721078
63,2018-04-04,12.8100004196167,0.0015625360574165192
64,2018-04-05,12.739999771118164,-0.005479516487195468
65,2018-04-06,12.8100004196167,0.005479516487195468
66,2018-04-09,12.84000015258789,0.0023391614800014615
67,2018-04-10,12.880000114440918,0.0031104194157651754
68,2018-04-11,12.970000267028807,0.006963289355168989
69,2018-04-12,12.81999969482422,-0.011632591228680322
70,2018-04-13,12.90999984741211,0.006995765351333727
71,2018-04-16,12.93000030517578,0.0015480233467197735
72,2018-04-17,12.9399995803833,0.0007730402589647412
73,2018-04-18,12.9399995803833,0.0
74,2018-04-19,12.93000030517578,-0.0007730402589647412
75,2018-04-20,12.81999969482422,-0.0085437886980535
76,2018-04-23,12.720000267028807,-0.00783084878305429
77,2018-04-24,12.789999961853027,0.005488033703382467
78,2018-04-25,12.6899995803833,-0.007849363948615018
79,2018-04-26,12.649999618530273,-0.0031570636417548315
80,2018-04-27,12.710000038146973,0.004731903184878927
81,2018-04-30,12.619999885559082,-0.007106240157849442
82,2018-05-01,12.529999732971193,-0.007157100448029752
83,2018-05-02,12.529999732971193,0.0
84,2018-05-03,12.59000015258789,0.004777112579205767
85,2018-05-04,12.619999885559082,0.002379987868823985
86,2018-05-07,12.619999885559082,0.0
87,2018-05-08,12.619999885559082,0.0
88,2018-05-09,12.600000381469727,-0.0015860038120414366
89,2018-05-10,12.670000076293945,0.005540156121861983
90,2018-05-11,12.649999618530273,-0.0015798153368500323
91,2018-05-14,12.609999656677244,-0.003167062267221077
92,2018-05-15,12.399999618530273,-0.016793680903294916
93,2018-05-16,12.390000343322756,-0.0008067184965869778
94,2018-05-17,12.380000114440918,-0.0008074468502501375
95,2018-05-18,12.399999618530273,0.0016141653468371153
96,2018-05-21,12.40999984741211,0.000806145073653397
97,2018-05-22,12.399999618530273,-0.000806145073653397
98,2018-05-23,12.40999984741211,0.000806145073653397
99,2018-05-24,12.510000228881836,0.008025755853773298
100,2018-05-25,12.479999542236328,-0.002401016513230214
101,2018-05-29,12.479999542236328,0.0
102,2018-05-30,12.489999771118164,0.0008009795507795126
103,2018-05-31,12.460000038146973,-0.0024047893914174168
104,2018-06-01,12.40999984741211,-0.004020929499905179
105,2018-06-04,12.390000343322756,-0.0016128635702403749
106,2018-06-05,12.4399995803833,0.004027330229070536
107,2018-06-06,12.4399995803833,0.0
108,2018-06-07,12.4399995803833,0.0
109,2018-06-08,12.460000038146973,0.0016064628410750181
110,2018-06-11,12.470000267028807,0.000802264684780507
111,2018-06-12,12.43000030517578,-0.0032128510314715086
112,2018-06-13,12.470000267028807,0.0032128510314715086
113,2018-06-14,12.5,0.0024028632026134034
114,2018-06-15,12.289999961853027,-0.016942723834215467
115,2018-06-18,12.260000228881836,-0.0024439712969832605
116,2018-06-19,12.229999542236328,-0.00245003690754908
117,2018-06-20,12.18000030517578,-0.004096624932274473
118,2018-06-21,12.149999618530273,-0.002466148947361635
119,2018-06-22,12.18000030517578,0.002466148947361635
120,2018-06-25,12.140000343322756,-0.003289473425588607
121,2018-06-26,12.06999969482422,-0.005782804086031046
122,2018-06-27,12.0,-0.005816360037613322
123,2018-06-28,11.970000267028807,-0.0025031079099480102
124,2018-06-29,12.020000457763672,0.004168425312508717
125,2018-07-02,11.899999618530273,-0.010033599129357196
126,2018-07-03,12.010000228881836,0.009201287088293153
127,2018-07-05,12.050000190734865,0.0033250206157862117
128,2018-07-06,12.029999732971193,-0.0016611679756044495
129,2018-07-09,12.0600004196167,0.0024907183034477143
130,2018-07-10,12.039999961853027,-0.0016597893808047992
131,2018-07-11,11.899999618530273,-0.01169606865111783
132,2018-07-12,11.949999809265135,0.004192894355238952
133,2018-07-13,11.899999618530273,-0.004192894355238952
134,2018-07-16,11.90999984741211,0.0008400024942591955
135,2018-07-17,11.770000457763672,-0.01182441039086779
136,2018-07-18,11.770000457763672,0.0
137,2018-07-19,11.729999542236328,-0.003404336524247764
138,2018-07-20,11.8100004196167,0.006797042099549344
139,2018-07-23,11.75,-0.00509342514972877
140,2018-07-24,11.75,0.0
141,2018-07-25,11.81999969482422,0.00593974556919008
142,2018-07-26,11.729999542236328,-0.007643362519010655
143,2018-07-27,11.729999542236328,0.0
